"region","kind","modelFormat","modelName","modelVersion","lifecycle","default","skuName","deprecationDate "
"northcentralus","MaaS","Microsoft","Phi-3.5-mini-instruct","1","Stable","False","GlobalStandard",
"northcentralus","MaaS","Microsoft","Phi-3.5-mini-instruct","2","Stable","False","GlobalStandard",
"northcentralus","MaaS","Microsoft","Phi-3.5-mini-instruct","3","Stable","False","GlobalStandard",
"northcentralus","MaaS","Microsoft","Phi-3.5-mini-instruct","4","Stable","False","GlobalStandard",
"northcentralus","MaaS","Microsoft","Phi-3.5-mini-instruct","6","Stable","False","GlobalStandard",
"northcentralus","MaaS","Microsoft","Phi-3.5-MoE-instruct","2","Stable","False","GlobalStandard",
"northcentralus","MaaS","Microsoft","Phi-3.5-MoE-instruct","3","Stable","False","GlobalStandard",
"northcentralus","MaaS","Microsoft","Phi-3.5-MoE-instruct","4","Stable","False","GlobalStandard",
"northcentralus","MaaS","Microsoft","Phi-3.5-MoE-instruct","5","Stable","False","GlobalStandard",
"northcentralus","MaaS","Microsoft","Phi-3.5-vision-instruct","1","Stable","False","GlobalStandard",
"northcentralus","MaaS","Microsoft","Phi-3.5-vision-instruct","2","Stable","False","GlobalStandard",
"northcentralus","MaaS","Microsoft","Phi-4","2","Stable","False","GlobalStandard",
"northcentralus","MaaS","Microsoft","Phi-4","3","Stable","False","GlobalStandard",
"northcentralus","MaaS","Microsoft","Phi-4","4","Stable","False","GlobalStandard",
"northcentralus","MaaS","Microsoft","Phi-4","5","Stable","False","GlobalStandard",
"northcentralus","MaaS","Microsoft","Phi-4","6","Stable","False","GlobalStandard",
"northcentralus","MaaS","Microsoft","Phi-4","7","Stable","False","GlobalStandard",
"northcentralus","MaaS","Microsoft","Phi-4-mini-instruct","1","Stable","False","GlobalStandard",
"northcentralus","MaaS","Microsoft","Phi-4-multimodal-instruct","1","Stable","False","GlobalStandard",
"northcentralus","OpenAI","OpenAI","babbage-002","1","GenerallyAvailable","False","Standard","1/27/2025 9:00:00 AM"
"northcentralus","OpenAI","OpenAI","davinci-002","1","GenerallyAvailable","False","Standard","1/27/2025 9:00:00 AM"
"northcentralus","OpenAI","OpenAI","gpt-35-turbo","0125","GenerallyAvailable","True","Standard","5/31/2025 9:00:00 AM"
"northcentralus","OpenAI","OpenAI","gpt-35-turbo","0125","GenerallyAvailable","True","GlobalBatch","5/31/2025 9:00:00 AM"
